X,Y,dX,dY,dZ,Ekine
-0.24788868,0.94945586,-0.06507202,0.41192394,0.92341805,2.003911
0.62021655,0.60011387,0.28454745,0.27238166,0.93475914,2.1554003
-0.40131235,1.034744,-0.1482312,0.4305327,0.9069395,2.6460333
-0.4668765,0.34688887,-0.18638852,0.14691699,0.96385276,2.4096503
-0.48014656,0.5119793,-0.18412156,0.23770477,0.9604808,3.1367164
-0.75908625,-1.116214,-0.27267647,-0.40862185,0.8840841,2.5154657
-0.26997352,-0.954593,-0.07259748,-0.41715086,0.93446267,2.4447706
-0.7296661,1.2218248,-0.2644427,0.48021853,0.87184787,2.308798
-0.3239766,-1.5506842,-0.12783863,-0.5553462,0.84435356,3.0694623
-1.1861116,-1.3726585,-0.40466988,-0.49294388,0.77582836,1.8318067
0.16347264,-0.7410667,0.0670236,-0.31441185,0.9533303,2.8960817
-0.86211145,0.48066714,-0.32947206,0.19269633,0.92633593,2.4345107
0.40821508,-0.8815692,0.19420055,-0.33673045,0.9358487,2.7538939
0.024656834,-0.4714626,0.0384414,-0.19409439,0.9856444,2.082726
-0.97273785,1.1930385,-0.32477695,0.5247574,0.8039246,2.025875
1.2392976,-0.49469015,0.5021312,-0.1738433,0.8539583,2.2635167
0.93268526,0.026745975,0.3711322,0.034086324,0.9569895,2.7517014
-0.734624,-1.3908834,-0.24986133,-0.54829067,0.7938719,2.3242764
-0.28892267,-0.06306419,-0.13443206,-0.024506684,0.9641937,1.6935998
0.86185014,-1.2733619,0.3227069,-0.46818078,0.8828263,1.9335029
-1.2601037,-0.9471744,-0.47621766,-0.34223184,0.81198,3.209966
-0.07044722,-0.6577779,-0.008727301,-0.27969354,0.96845937,2.1507702
1.2594678,-1.0440841,0.44952175,-0.38561723,0.8712065,2.7217016
-1.3593934,0.24193509,-0.50753576,0.07946856,0.8501655,2.1721015
0.50526404,-0.9537089,0.20435917,-0.34437627,0.9068631,3.0410123
-1.0048453,-1.2762235,-0.33330998,-0.4795401,0.81998754,2.605495
-0.34304446,1.2211082,-0.13643353,0.53474116,0.82113457,2.7485192
-0.8586463,-0.23941658,-0.33216238,-0.11619416,0.9427354,2.874873
0.9516368,0.39601165,0.3981926,0.15213053,0.9414563,2.4398732
-0.1251347,-1.1105229,-0.0033132583,-0.4259348,0.9212758,2.464233
-0.1621891,0.5384991,-0.05407567,0.22181445,0.96222746,1.8386865
-0.92225623,0.94327956,-0.34166107,0.38226563,0.87690556,2.4796693
-0.29138792,1.0889664,-0.09054062,0.44015324,0.9024868,2.2271147
0.93763065,-0.7196737,0.36357468,-0.30710626,0.8978202,2.3340042
0.2668556,-0.17070344,0.13007063,-0.10568504,1.0204915,2.4037569
-1.0664285,0.05902016,-0.43586048,0.017136246,0.90439314,2.24788
-1.2792258,-0.6943921,-0.45176542,-0.28677464,0.89929,2.5765312
-1.1007128,-0.71035457,-0.4126402,-0.23390317,0.8643805,2.7259195
0.33792582,1.253694,0.15100081,0.48769686,0.8733804,2.615551
0.76209235,0.156406,0.31762952,0.07238828,0.96926266,3.44951
1.1610475,0.8383577,0.4258051,0.32108545,0.91199017,3.1908717
0.680425,0.52409613,0.24626228,0.19724967,0.9672089,2.4419882
-0.71415555,0.4508463,-0.2827824,0.21098743,0.9471368,2.5742826
-0.5638595,-1.2840128,-0.20582327,-0.48098534,0.88107634,2.5865393
1.2338591,0.5438419,0.4698694,0.20306751,0.87364423,2.7489297
1.3453336,1.0239339,0.47962376,0.36015064,0.7985872,2.4575706
0.40877056,-0.93159187,0.14605437,-0.37843242,0.91493654,2.263278
-0.03517373,1.2401054,0.0017537773,0.46877992,0.8924121,2.3654432
0.2776652,-0.15654883,0.07594991,-0.11498517,1.0228102,2.3632698
-0.040755242,-0.7270962,0.0012999065,-0.28946775,0.9678266,2.352327
0.17382845,-0.3498623,0.044585165,-0.16318217,1.0192413,3.1161027
1.2089539,0.93405247,0.4246703,0.3371824,0.8091949,2.110804
0.47623006,0.22347277,0.1816478,0.07214363,0.979826,2.3685515
0.5777875,-0.7710713,0.22631268,-0.3040314,0.9044721,2.5297077
-0.2511193,0.2674322,-0.085711285,0.13574141,0.9890805,2.6642509
-0.11837806,0.8553002,-0.025605053,0.35220826,0.931718,2.3726463
-0.223031,0.044711992,-0.1125543,0.019621253,1.0203393,2.4042926
0.7733612,1.2287114,0.27859083,0.44597927,0.8466716,2.5333736
-1.3632495,0.58473814,-0.4748742,0.23591985,0.8671182,2.840834
-0.2254788,0.25537294,-0.07470266,0.08791997,0.988673,2.3561015
-1.5647271,0.48882073,-0.54420274,0.19576025,0.80432475,2.506524
-0.11140669,1.3156626,-0.014421582,0.51086706,0.8750009,2.5150928
0.22862148,-0.09727931,0.10787997,-0.03464882,1.0065141,2.6905036
-0.3756624,-0.9001506,-0.13893911,-0.35999966,0.94640416,2.6408224
0.39964202,-1.2147467,0.16852742,-0.42836905,0.9056169,2.623271
1.4663501,-0.940835,0.49646354,-0.3129061,0.8329278,2.4127228
0.47100216,-0.8765398,0.18188679,-0.34277892,0.91448873,1.8382609
1.2710761,1.092588,0.46940133,0.38231346,0.78084517,2.7378373
-1.3470503,-0.100211784,-0.49791735,-0.06138172,0.86526906,2.4384153
1.1513894,-0.6539446,0.4340835,-0.2623454,0.8902108,2.610997
0.1465191,-1.2164423,0.08358301,-0.47307256,0.8953613,2.6421604
1.3859816,1.4997447,0.47648674,0.49351403,0.7383481,3.066062
0.04065428,-1.0674489,-0.016679827,-0.40876085,0.8965081,1.6413958
-0.6136364,0.99971443,-0.23386474,0.4041465,0.88749576,2.1933167
0.10897966,1.0139873,0.08957341,0.41134655,0.9314959,2.2390418
-0.29541013,0.13467357,-0.1259066,0.009118527,0.9993563,2.7312505
0.63670146,-0.4291075,0.25264132,-0.18928286,0.9687674,2.6085215
-0.53922653,-1.3655411,-0.22188431,-0.51177686,0.85034126,2.4815974
1.440567,0.6121674,0.52098763,0.21846691,0.8118224,2.6716125
-1.4988227,0.89337844,-0.5016789,0.32193637,0.7953527,2.1960678
1.4502864,0.06452769,0.55684334,0.05131501,0.8554042,3.0880096
-0.33768302,1.391952,-0.12590772,0.52079713,0.8542326,2.29889
1.2319958,-0.7281258,0.45595214,-0.29260164,0.88193095,2.683559
-0.24320583,0.120903105,-0.12145606,0.035588495,0.9883235,3.383963
0.71765697,-0.38320804,0.2883621,-0.15609427,0.96209717,2.7703662
-0.26774004,0.1705737,-0.09310122,0.068180084,0.9829105,2.6446776
-0.40015188,0.536019,-0.14074191,0.25394225,0.95833594,2.9141526
0.90698373,0.5853272,0.35834962,0.24471456,0.8935286,2.458652
-0.6726912,0.0911229,-0.28245968,0.016177593,0.9095676,1.8274678
0.26745766,-0.41584855,0.14819707,-0.14909509,0.99671745,2.5478663
1.3163586,0.4002063,0.48781982,0.14971438,0.82665616,2.3073108
-1.3837464,0.8504237,-0.48530006,0.3270191,0.8016639,2.635052
-1.2712977,0.9832168,-0.4154352,0.40328485,0.8167538,2.380734
0.88878787,0.15889722,0.3664347,0.079034604,0.9450242,2.781302
-1.4865551,0.42677552,-0.5181413,0.16694874,0.8521671,2.3939965
-0.5998965,-0.21314502,-0.21509638,-0.10089833,0.9984836,3.0566602
0.56669176,0.63025224,0.23940527,0.24349862,0.94615644,2.6712134
-0.13273649,0.200616,-0.06869276,0.064176686,1.0113776,2.6390119
1.2714056,0.72610015,0.48419303,0.2843948,0.8332851,2.0304246
-1.3213806,-0.33688876,-0.49054596,-0.11494797,0.8746413,2.6093712
-1.0682095,-0.4353918,-0.41277164,-0.14957875,0.92880666,2.769233
0.75846833,-1.3348354,0.29071215,-0.48028487,0.8505727,2.8380294
-0.9530467,1.330476,-0.34221727,0.48786408,0.8396531,2.6772053
-0.71487474,-1.4560037,-0.2632151,-0.5172527,0.7877144,2.718207
-0.3019969,0.4024241,-0.10952662,0.23850423,0.9801504,2.2140117
0.39253435,0.24455555,0.19407153,0.12245099,0.98179907,2.2116592
1.2200248,0.008427858,0.46158236,-0.034606688,0.91676337,1.9940331
-1.3862208,-0.012560993,-0.5037443,0.0013638427,0.8484591,2.4934196
-0.4051792,-0.5080592,-0.18747321,-0.22708066,0.9835932,2.2980382
0.25018716,-0.3283977,0.121873416,-0.11468592,0.99141014,2.4406123
0.9107941,0.70983446,0.3713721,0.26796508,0.8913083,2.528085
1.4484897,0.06005673,0.512676,0.015705545,0.84652966,2.724244
-1.4460185,1.0925882,-0.4844765,0.3716683,0.7833993,2.5703259
1.3799877,0.28960633,0.51076937,0.10969489,0.8532304,2.7880182
-1.1249213,-0.85592115,-0.42060068,-0.30651483,0.8922731,2.394715
-0.00447773,-1.403085,-0.046251178,-0.50399673,0.87978876,2.984368
0.057295084,0.5774999,0.04530577,0.26681197,0.9826651,2.7523103
-0.59604573,0.2150882,-0.27024633,0.07374862,0.96202683,1.99022
0.42488873,-0.4873715,0.19984873,-0.23114628,0.9613846,2.5239797
1.2549044,-0.5455226,0.48201758,-0.20729807,0.88135886,2.356824
1.0674622,-0.30976635,0.42308798,-0.109124094,0.9375046,2.6176915
-1.3730394,0.88448274,-0.45645797,0.33260864,0.8216015,2.1377602
-0.23763406,-0.082859546,-0.08727206,-0.025260963,0.9987196,2.1303258
-0.6167206,0.058073223,-0.2686729,0.010035554,1.0007427,2.7792711
0.0006074291,-0.92997533,-0.007694166,-0.35503703,0.9255153,1.9824615
0.6981758,1.1293516,0.2556349,0.40559632,0.8849013,2.5750961
-1.0747311,0.09348827,-0.4129747,0.04310675,0.90797514,2.2756455
-0.29177323,0.5190077,-0.14145799,0.20662954,0.97028834,2.8846912
-0.8885895,1.0940591,-0.31359917,0.41286153,0.87021637,2.2066898
0.781602,1.2034655,0.29226008,0.3999359,0.86478525,1.9170699
-0.7339293,-1.2159972,-0.28396904,-0.4569314,0.85542214,2.7893105
-1.099922,-0.88850063,-0.4235099,-0.30856463,0.8764702,2.4253585
0.16339427,1.0317657,0.062163316,0.39422053,0.92545724,2.6195185
-0.41723913,0.16212186,-0.17498717,0.068770334,0.9978796,2.381543
-0.6591548,0.93676937,-0.24270946,0.441512,0.8739613,2.050191
-0.020373076,-0.3984126,-0.010610063,-0.1513581,0.99816555,2.747128
0.11417972,-0.44451344,0.050658908,-0.21978901,0.9734856,2.3306203
1.3883638,0.083296895,0.53038085,0.016407326,0.8452332,2.8178387
0.43470484,-1.1570423,0.17484961,-0.45017076,0.8806349,2.9381933
-0.5720488,0.115397945,-0.23061535,0.04794796,0.9894666,2.0862787
0.16809672,-0.38557702,0.035604574,-0.13721621,0.97787255,3.3574185
-1.2459352,-0.6242798,-0.47796404,-0.2410104,0.82324475,2.035758
-0.09270387,-0.15149839,-0.014446329,-0.07753562,0.99862134,2.1501532
-0.18151376,-1.4237635,-0.08725046,-0.54284996,0.86748195,2.3089557
-0.90040576,-0.778429,-0.347316,-0.3123164,0.87782335,2.536533
-0.63821346,-0.3190273,-0.26845393,-0.13268562,0.9653088,2.5680323
-0.89725995,0.7671764,-0.34024364,0.29847372,0.9187411,2.1782255
0.46881747,1.4330944,0.1827488,0.4958774,0.8401763,2.9449298
-1.0017006,-0.5135421,-0.40314502,-0.22142774,0.88369834,2.3553915
-1.1519926,-0.61397177,-0.42324474,-0.21479213,0.880123,2.8487506
0.6899303,1.0389898,0.2716005,0.36314577,0.90156615,2.6638398
0.63652146,-0.5040586,0.24965514,-0.18177621,0.9704057,3.0850348
0.92493486,-0.09680143,0.38693994,-0.05266553,0.95018417,2.7518544
0.4522873,0.7741277,0.2269217,0.3092569,0.909341,1.7482488
0.9320506,0.016332135,0.37036467,0.064801514,0.9227209,1.8760467
-0.7689847,-0.87564445,-0.3031206,-0.3241755,0.91330814,2.8671417
1.1834941,0.13630271,0.46139163,0.07520044,0.8833256,2.6932046
-0.74269927,-1.3423795,-0.24067754,-0.5207993,0.8394771,2.4525971
0.12992372,0.0756592,0.09258015,0.036401756,1.0026249,2.8294578
-0.21203884,0.38315082,-0.076019146,0.1790938,0.9950972,2.9631107
0.006875187,0.17474419,-0.06755473,0.16694155,1.0114552,2.5962098
0.84214586,-0.64293826,0.33635116,-0.25185984,0.93171847,2.6494112
-1.4134402,-0.082009114,-0.5100094,-0.036562297,0.86295027,2.28969
-0.06867574,0.93013537,0.0030634515,0.37537974,0.95039594,2.1739404
-0.97498643,-1.2913663,-0.28738144,-0.46284467,0.8432684,3.109451
0.5127295,0.17356434,0.19394635,0.03943409,1.004212,2.286641
1.2835732,0.6768532,0.48758125,0.23043305,0.8727159,2.8303924
1.0871328,0.7214892,0.41023982,0.26943383,0.88084483,3.1009395
-0.16161676,0.081467256,-0.09282732,0.068084076,0.9900337,3.9128234
-0.42984647,-0.33571336,-0.21872896,-0.12925535,0.99042493,2.459337
-0.40004992,1.2668078,-0.14147475,0.48279864,0.8862875,2.6317034
0.47569913,0.10773973,0.19255365,0.050171435,0.9752048,2.1030726
0.80603075,-0.22498594,0.35635278,-0.10557135,0.9204762,2.718225
-1.0560372,0.99038744,-0.36777028,0.40702385,0.8467385,1.8716558
-0.06699477,-0.048668325,-0.040681425,-0.037607204,1.0173604,2.8146713
-0.07896399,-0.6091968,-0.04474952,-0.2639799,0.9781548,2.9428205
0.48391688,0.243632,0.18279235,0.09147945,1.0063522,2.1690974
0.41144618,-1.1007547,0.16628376,-0.44426817,0.87189955,2.9551249
0.8103403,-1.00038,0.30254126,-0.39197963,0.873441,1.864114
1.1833887,0.26143053,0.4481038,0.08635962,0.8981105,2.5282328
-0.378384,0.09993353,-0.12027879,0.04382144,1.0088987,2.1489842
-0.5709433,-1.0839804,-0.2375103,-0.41779685,0.88161695,2.8932648
0.02007033,1.1366129,0.022815123,0.46147025,0.9090143,2.592924
-0.56166947,0.24291795,-0.23866642,0.08952418,0.95746875,2.1953673
0.7261199,0.75977373,0.2951042,0.30017108,0.90542907,3.1651955
-0.7064862,-0.1343738,-0.2925634,-0.05388786,0.9679628,2.6418293
-0.3869348,-0.3389614,-0.15965703,-0.14572427,0.99304116,2.615028
0.39233243,-1.4051483,0.17153972,-0.5175479,0.8418263,2.8503914
-0.83364457,1.3841025,-0.2849247,0.51308525,0.84399885,2.7749166
0.269175,1.0807598,0.12054911,0.41956794,0.9016679,2.222248
1.2297462,-0.69650877,0.44161707,-0.29865274,0.8836839,2.244975
-0.22522798,-1.2224842,-0.11099325,-0.45693338,0.90335333,2.2521248
0.95526135,-0.3364224,0.33264795,-0.17990026,0.96099687,2.6504593
-0.7679684,-0.09800418,-0.31018978,-0.030785087,0.9416013,2.2922761
0.032945372,0.8884609,-0.014420815,0.34848154,0.94967556,2.4252272
0.27105463,-0.4992447,0.13551252,-0.23746689,0.9491019,2.4167972
0.069856875,-0.11095184,0.045506895,-0.070478894,1.0035923,3.3672843
-0.75029373,-0.10680953,-0.30806717,-0.030526388,0.9589201,2.4933686
-1.3649049,-0.35190272,-0.5109279,-0.1269741,0.8518282,2.497109
-0.02250407,-1.0077162,0.0022947118,-0.38240865,0.9323082,2.8683555
-0.6438899,1.18101,-0.22241423,0.46057975,0.8727328,3.1329339
0.047130033,-0.015336692,0.065626845,0.011064034,1.0122557,2.2804084
0.9224359,-0.20630868,0.36039704,-0.07684968,0.9587009,2.4905536
-0.6646421,0.25208792,-0.2593668,0.13709772,0.9445534,2.2901418
0.11323535,0.22724348,0.06281765,0.13151115,0.9972223,2.4411159
-1.2016382,0.34037656,-0.42676687,0.14903168,0.8706176,2.6472127
-0.7565337,1.0370136,-0.30314913,0.39495292,0.89986026,2.2640524
-1.2321122,0.30263647,-0.45546272,0.1257796,0.8699343,2.4450846
1.3366933,0.32252878,0.511891,0.1374107,0.83263487,2.559897
-0.96011996,-0.91317374,-0.33659214,-0.36322117,0.87434214,2.5396023
-1.1908466,-0.97329015,-0.3992219,-0.36178547,0.826054,2.0319154
0.4591633,0.5659151,0.20051688,0.21602556,0.98895115,2.555659
1.1014239,1.0604205,0.41182578,0.3445796,0.8568493,3.1098988
-0.28433397,0.30401373,-0.092038855,0.15226597,0.9908055,2.1425774
0.94230497,-0.44532633,0.3903199,-0.20069966,0.9404123,2.2268882
-0.78871256,-1.1389372,-0.30165446,-0.43523574,0.8455527,2.6683187
1.274209,-0.20538576,0.4721017,-0.0718931,0.8900863,2.1891701
1.328697,0.843843,0.49026275,0.28489476,0.8141308,2.877893
-0.6942426,1.1855681,-0.24633805,0.47339737,0.85727626,2.369795
0.13629748,-0.09779817,0.09081713,-0.05305779,1.0155747,2.7091494
1.3750467,1.0051637,0.4767536,0.37101912,0.7757523,2.529779
0.8837807,1.1271689,0.35027125,0.4268211,0.85516614,2.4567173
0.6875705,0.8875902,0.233789,0.38717172,0.90150726,2.7697961
0.7962493,0.41682655,0.2822917,0.16133326,0.9786926,1.843996
1.0348473,-0.642239,0.3977047,-0.23831391,0.8949536,3.3636286
1.3291497,0.528859,0.4778968,0.20097694,0.85725397,2.3194156
0.83871555,1.1158661,0.34888947,0.3910144,0.8652692,2.5501907
0.57621205,0.024892136,0.22391829,0.031180784,1.001507,3.0718741
1.061321,-0.8514384,0.39019215,-0.33235532,0.8660345,2.504739
-0.60372066,-0.6068318,-0.25542444,-0.2742917,0.9359834,2.3059924
1.1331463,-0.07951248,0.42940494,-0.010164319,0.96205735,2.9869676
0.63822716,-1.1860582,0.23969248,-0.50281614,0.8619777,2.0625203
-0.42987633,0.6269111,-0.16388321,0.2777229,0.9310006,2.2412539
0.5546049,-0.45048594,0.20835963,-0.19559413,0.98277664,2.5483885
0.60155046,1.0081294,0.27138308,0.37936723,0.89002866,2.2912672
0.91123164,-1.1078858,0.35047555,-0.43331432,0.86358887,2.44422
0.09106839,-0.6540314,0.047543205,-0.2939484,0.99886084,2.023205
0.7972342,-0.25489455,0.3516877,-0.083074085,0.935257,2.0206714
-0.7677069,0.9606502,-0.28260675,0.40571547,0.8699706,1.8759986
0.48499578,-0.6454513,0.19329622,-0.25656536,0.9588008,3.115551
0.10702284,-1.122544,0.03522764,-0.430381,0.90105706,2.960952
0.30811003,1.0258415,0.13820787,0.38204622,0.9124036,2.3440883
0.39156008,-0.4398445,0.1253213,-0.18896729,1.0273182,2.7175217
0.84667975,0.18952063,0.35923955,0.06256257,0.9439073,2.2514124
1.1684413,0.5775318,0.44574532,0.19976673,0.87901485,2.7311535
0.55095947,-1.3240924,0.21506388,-0.48322457,0.9113268,2.4257598
0.044136472,-1.129141,0.00029684603,-0.4405154,0.9096283,2.1652234
-1.1898584,-0.72410095,-0.399291,-0.26757538,0.85154337,2.0803862
0.885959,-0.24887717,0.3722931,-0.085355945,0.9691297,2.5181825
-0.6936885,1.2532586,-0.2738626,0.48096573,0.869848,2.2141397
-1.0673873,0.49372256,-0.39279526,0.21993434,0.86513835,2.1852303
-1.1868169,-0.9293933,-0.45427155,-0.32453978,0.8361019,1.9096017
-1.3550535,0.24935225,0.787993,0.44673508,0.95589554,3.1699808
-0.75744915,0.085217305,-0.3491649,0.047928594,0.9316852,2.7049797
1.348943,-1.3474647,0.4714343,-0.47736987,0.7778524,2.650228
-0.7058332,0.09944189,-0.29156643,0.029703993,0.9645298,2.6807067
-1.2870194,0.312055,-0.46230617,0.11305542,0.8496884,3.2776418
0.7855444,-0.27197465,0.30456662,-0.09742074,0.9986973,2.9003186
1.4143168,-1.2544118,0.5078804,-0.43194342,0.75913155,2.7672126
-1.4339862,1.4332355,-0.5002887,0.46868443,0.7361224,2.6020722
0.62941515,1.0616238,0.21523511,0.38071418,0.8891887,2.1869602
0.29004443,-0.9033277,0.145513,-0.35485137,0.9406793,2.2319136
1.2731271,0.35255715,0.45648605,0.19299926,0.88015366,2.4124742
0.81644714,-0.46811885,0.3531698,-0.18830246,0.9237655,2.5990343
-0.9420205,-0.43123558,-0.37492967,-0.16376555,0.91824347,3.0173771
-0.105428524,1.4575155,0.00029764697,0.5493347,0.845679,2.3738396
0.9643053,-0.4921103,0.40074417,-0.18383767,0.92235565,2.8456216
0.87805533,0.5551952,0.33356375,0.2542361,0.9143593,2.253664
0.1569587,-0.6110438,0.07594237,-0.27062157,0.99791527,2.744219
-0.71433055,-0.11337904,-0.29970556,-0.032993633,0.9636828,2.5221434
0.26012748,-1.330313,0.08298386,-0.52318466,0.8965344,2.1519523
0.062421747,-0.11934498,0.01985059,-0.039376073,0.9924944,2.267251
1.2842463,0.17489326,0.48587787,0.036844525,0.90251327,2.445677
0.2572914,-0.45231688,0.09919779,-0.19173928,0.9679319,2.536793
-1.406256,0.610834,-0.53559124,0.20707996,0.7998977,2.4939244
-0.7104114,0.7651012,-0.25910038,0.31709367,0.9506557,3.0491743
-0.92496073,0.7185714,-0.3393697,0.32783836,0.89074636,2.2178264
-0.2490525,0.06948182,-0.088245004,0.009596357,1.0044277,3.164747
-0.09705472,0.76838976,-0.027110018,0.3600204,0.9429724,2.07255
0.1524769,-0.6656119,0.06516702,-0.30836412,0.9801103,2.7218266
-0.52018094,-0.9299755,-0.21709031,-0.36085436,0.90966725,2.8031735
-0.88361347,1.3272755,-0.29388487,0.4895568,0.8628838,2.630921
1.3737032,0.19548179,0.51528573,0.08548668,0.8216036,2.1280963
-1.1863499,1.2536917,-0.38911346,0.45842493,0.84397006,2.809446
-1.087564,-0.09582215,-0.40304103,-0.024697252,0.8937392,2.4372869
-0.45078194,1.1385247,-0.17731288,0.4397834,0.92439556,2.309609
1.3909212,0.42252508,0.50594616,0.14361688,0.80019444,2.2885165
0.4884383,-1.0373592,0.18425375,-0.4029309,0.8930481,2.8386993
-1.2192831,-0.8956723,-0.44333255,-0.32342845,0.8564978,2.5455956
0.17758054,-1.3625946,0.06723941,-0.5548759,0.8658315,2.1396368
0.027393132,0.6482877,0.06821472,0.29858178,0.9687953,2.5125198
0.6504899,1.5522524,0.21066546,0.53438544,0.82685447,2.6284504
-1.1808517,-0.50681704,-0.4310037,-0.2230668,0.8900613,2.2682347
0.45562086,-0.8355418,0.17349117,-0.3343153,0.9236728,2.2874887
0.09288714,-0.02316776,0.04927756,-0.0031967983,1.004014,1.9471805
-0.48711914,0.10181834,-0.19287679,0.061626263,0.9888144,2.131634
1.0556071,-1.3614819,0.37489957,-0.4826249,0.7708708,2.3852246
0.42176816,0.20720464,0.18435314,0.06400111,0.9979404,3.067204
-0.6073717,0.97457075,-0.20924485,0.40342975,0.88322484,2.2003431
1.3819718,-1.2194966,0.5088948,-0.4415416,0.80275035,2.3789713
0.34436658,1.0356867,0.12873417,0.39280665,0.97341835,2.6446784
-1.3929272,0.3035952,-0.4792257,0.1329287,0.8476996,2.2038398
0.11268148,0.29266214,0.084826194,0.13235906,1.0001204,3.0722952
-0.77610326,-1.1642587,-0.27962828,-0.47067606,0.85584486,1.968708
-1.5747613,1.0135089,-0.52250993,0.35078716,0.7647,2.3430555
-1.5237688,1.3373914,-0.4893665,0.42286882,0.7651751,2.5040226
0.6848371,-0.40778586,0.28102332,-0.15065265,0.96500856,2.4406648
0.7399285,1.204119,0.29294902,0.4362049,0.82422554,2.7593572
-0.9946575,0.51072294,-0.39155924,0.2456604,0.9042553,2.7268043
-1.5312324,-0.47053856,-0.5536475,-0.2023195,0.83577096,3.545589
-0.12662454,-1.0594769,-0.031225454,-0.40347156,0.92715883,2.9188867
0.68209296,-0.41241112,0.28972507,-0.2036142,0.94843733,2.680375
-0.94426644,0.043415017,-0.37932658,-0.0010041632,0.9230663,2.396946
-1.376687,0.94285643,-0.49092215,0.33821622,0.8046112,2.5523057
-0.6348021,0.6168599,-0.298438,0.22485377,0.965763,2.0677063
-0.13601756,-0.953537,-0.06637498,-0.3619193,0.8966114,2.2962961
0.9322243,1.4029281,0.3311031,0.4864459,0.80221725,3.1045182
-0.7678307,-1.1240518,-0.32022703,-0.39701027,0.83303386,2.1278841
-0.8744749,-0.45404163,-0.31503594,-0.24240945,0.95939255,2.4119473
-0.9044448,-0.7327801,-0.35150576,-0.2731963,0.89353216,2.6394367
-0.74450064,0.4471597,-0.2728861,0.19179004,0.95731395,2.5917776
-0.41275188,-0.84025306,-0.14574717,-0.32519776,0.9637797,2.1726487
-0.8141542,0.122464985,-0.33715653,0.041453093,0.9422023,2.29577
1.1497166,-0.7550022,0.4273522,-0.3248159,0.8732958,1.6162503
0.021145903,0.46901995,0.050300367,0.18807375,0.9908136,2.601326
0.005400857,1.1504204,0.071683586,0.44494218,0.879713,2.0747085
-0.77039266,-0.68865526,-0.3221543,-0.28865352,0.94614124,2.685677
1.0712844,-0.38041872,0.37710994,-0.15132254,0.9414587,2.1863155
0.85609424,-0.4405526,0.33140403,-0.17866342,0.95337886,3.1942189
-0.26752377,1.2949746,-0.08297697,0.5011333,0.8598349,2.793684
1.1763942,1.1576371,0.4133961,0.42502916,0.7929097,2.3830528
0.0019255821,-0.4372067,0.042912435,-0.2084915,1.0042204,2.8918455
-1.234509,-0.31197396,-0.46125442,-0.16344,0.87402606,2.2330976
-0.7979239,-0.96317655,-0.31653214,-0.37477094,0.8516073,2.547658
-0.8439779,-1.3961886,-0.2706089,-0.5098799,0.7846878,2.3754401
0.030193599,0.53489965,0.018809594,0.22879346,0.97373974,2.4596
0.59543073,-1.0905535,0.2007255,-0.44417393,0.9005022,2.1711574
-0.13238281,-0.81349814,-0.06445278,-0.34082773,0.94870305,2.699954
-1.185905,0.8733237,-0.43102112,0.3525617,0.8130505,2.1430788
-0.7071372,-1.0848701,-0.2527141,-0.4250347,0.8886868,2.7729962
0.37489682,0.3052743,0.172218,0.15201391,0.9890737,2.658804
-0.25486577,1.3695495,-0.057201892,0.52537525,0.8439269,2.1907392
-0.62642336,0.85058767,-0.24052021,0.31224304,0.94279253,2.7560637
-0.9577441,-1.4131508,-0.32108912,-0.52135724,0.8074821,2.5576563
1.2763962,-1.3505628,0.51214087,-0.45964167,0.7307337,3.057887
-0.5974459,0.18067615,-0.22993556,0.10904029,0.9786251,2.9848933
0.518855,0.48494616,0.24123125,0.18860981,0.9708919,2.5205438
-0.8165652,-0.8137946,-0.3366374,-0.321195,0.89344513,1.8494148
-1.0032551,-0.06615874,-0.4122566,-0.043666825,0.9356989,2.6703365
0.41763586,0.7654699,0.18785778,0.29410863,0.9474106,2.353384
0.009527504,0.6066942,-0.0028674714,0.3072977,0.95381933,3.0655303
0.83142644,-1.2499616,0.34272465,-0.47682112,0.8408804,2.483814
0.32578745,0.5889993,0.102361575,0.21378858,0.9589537,1.8851795
0.23723754,-0.15431936,0.11925994,-0.023281028,0.9833517,2.4968348
1.1119835,0.34462437,0.42715105,0.16253915,0.91444963,2.2559674
1.2242503,-1.260509,0.45008826,-0.415793,0.8192111,2.5729876
0.43355513,-0.87116915,0.13598175,-0.3557706,0.9465199,2.1227982
-1.3631971,-0.12054682,-0.5231322,-0.040355254,0.8416951,2.0599976
0.69229174,0.82800364,0.29831854,0.317986,0.90945387,3.2242427
0.22258118,0.43047386,0.08375034,0.18816787,1.0076113,2.827744
0.19795811,-1.3301244,0.080409944,-0.51899505,0.8924629,2.1566677
0.8088515,1.5645304,0.31070477,0.54902875,0.79458,2.4377718
0.80457467,0.09482384,0.35483485,0.024401095,0.96638775,2.2805467
-0.3183987,0.82312566,-0.10033461,0.3268764,0.95272964,2.310266
-0.57556814,-0.23868226,-0.23002943,-0.10372033,0.9935407,2.6660638
-0.2297476,0.95284355,-0.06373122,0.40948606,0.94769955,2.7851033
0.4928667,-0.49968833,0.19960946,-0.20797129,0.96419615,1.9718847
-1.1769853,-0.4024908,-0.45739406,-0.13951294,0.8749506,2.5022848
0.6341772,-0.7206454,0.23111601,-0.31134802,0.9243846,1.9221125
0.94432837,0.78698266,0.3799978,0.29105684,0.901778,2.3277435
-1.2290213,-0.059789054,-0.46234787,-0.023231314,0.8866215,2.6891634
-0.40318435,-0.0029276758,-0.18959339,-0.016593643,0.99517834,2.305224
